"quotation_id","lob_name","lead","shipment_type","cargo_type","packages","gross_weight_in_kgs","volume_cbm","charge_weight_in_kgs","movement_type","carrier","transit_destination","transit_days","origin","place_of_receipt","port_of_loading","port_of_discharge","place_of_delivery","final_destination","quotation_id-2","party_name","party_branch","quoted_by","sales_coordinator"
4567,"Air Export","","International","Loose","10","800.000","0.000","800.000","Port-to-Port","Air India","","","","Mumbai(INBOM)","Mumbai(INBOM)","Cleveland(USCLE)","Cleveland(USCLE)","",4567,"Cargo Movers And Logistics Pvt.Ltd.","Mumbai","Bhagyashree Kadam","Bhagyashree Kadam"
4568,"CCL Air Export","","International","Loose","0","0.000","0.000","0.000","","","","","","","","","","",4568,"111/19 MOO 3 SOI THA-IT, RATTANATHIBET ROAD,","Delhi","Ruchika",NULL
4568,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Abu Road(INABU)","Abu Road(INABU)","Abu Road(INABU)","Aarhus(DKAAR)","Aarhus(DKAAR)","Aarhus(DKAAR)",4568,"111/19 MOO 3 SOI THA-IT, RATTANATHIBET ROAD,","Delhi","Ruchika",NULL
4569,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)",4569,"Karan Raizada","Delhi","Karan Gupta","amit"
4570,"Air Import","","International","Loose","1","1500.000","7851.000","7851.000","Door-to-Door","Aeroflot ","","","San Diego(USSAN)","San Diego(USSAN)","San Diego(USSAN)","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)",4570,"Wayne Internationals.","Do not Use","Austin",NULL
4571,"Sea Import","","International","FCL","3","20.000","0.000","20.000","Port-to-Port","Maersk","","","Houston(USHOU)","Houston(USHOU)","Houston(USHOU)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",4571,"NGL SHIPPING & LOGISTICS","Badlapur","Vande Bharat","Pratik Shinde"
4572,"Air Export","","International","Loose","0","1000.000","0.000","1000.000","Door-to-Door","Air Berlin","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Guangzhou(CNCAN)","Guangzhou(CNCAN)","Guangzhou(CNCAN)",4572,"Karan Raizada","Delhi","Karan Gupta","Aarti Parmar"
4573,"Air Import","","International","Loose","1","110.000","1.331","333.333","Port-to-Port","Cathay Pacific ","Hefei","","Hefei(CNHFE)","Hefei(CNHFE)","Hefei(CNHFE)","Pasay, Luzon(PHPAS)","Pasay, Luzon(PHPAS)","Pasay, Luzon(PHPAS)",4573,"SUCDEN PHILIPPINES INC","Manila","Ralf Jonh Francisco",NULL
4574,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Hapag-Lloyd","","","","Mundra(INMUN)","Mundra(INMUN)","New York(USNYC)","New York(USNYC)","",4574,"HARDESH PRIVATE LIMITED","Delhi","Kundan Singh",NULL
4575,"Air Export","","International","Loose","10","50.000","1.000","166.667","Port-to-Port","Air India","","","","Delhi(INDEL)","Delhi(INDEL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",4575,"TATA INDIA PVT LTD","Delhi","Karan Gupta","Aarti Parmar"
4575,"Sea Export","","International","FCL","0","10.000","2.000","2000000.000","Port-to-Port","Admiral Container Lines","","","","Delhi(INDEL)","Delhi(INDEL)","Magellanes/Masao(PHMLS)","Magellanes/Masao(PHMLS)","Magellanes/Masao(PHMLS)",4575,"TATA INDIA PVT LTD","Delhi","Karan Gupta","Aarti Parmar"
4576,"Air Export","","International","Loose","0","100.000","0.000","100.000","Door-to-Door","Air India","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","London City Airport(GBLCT)","London City Airport(GBLCT)","London City Airport(GBLCT)",4576,"TATA INDIA PVT LTD","Delhi","Karan Gupta","Administrator"
4576,"Air Export","","International","Loose","0","10.000","0.000","10.000","Door-to-Door","Air China Limited ","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","London City Airport(GBLCT)","London City Airport(GBLCT)","London City Airport(GBLCT)",4576,"TATA INDIA PVT LTD","Delhi","Karan Gupta","Administrator"
4577,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Chengdu Tianfu International Airport(CNTFU)","Chengdu Tianfu International Airport(CNTFU)","Chengdu Tianfu International Airport(CNTFU)",4577,"Karan Logistics","Delhi","Karan Gupta","Abhijit Patole"
4578,"Air Export","","International","Loose","1","60.000","0.151","60.000","Door-to-Door","Air India","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Heathrow Apt/London(GBLHR)","Heathrow Apt/London(GBLHR)","Heathrow Apt/London(GBLHR)",4578,"Raja & Sons","Mumbai","sachin",NULL
4578,"Air Export","","International","Loose","1","100.000","0.151","200.000","Door-to-Door","Etihad Airways ","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Heathrow Apt/London(GBLHR)","Heathrow Apt/London(GBLHR)","Heathrow Apt/London(GBLHR)",4578,"Raja & Sons","Mumbai","sachin",NULL
4578,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","New York(USNYC)","New York(USNYC)","New York(USNYC)",4578,"Raja & Sons","Mumbai","sachin",NULL
4579,"Air Export","","International","Loose","0","500.000","0.600","500.000","Door-to-Door","Air India","Dubai","1","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",4579,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4580,"Air Export","","International","Loose","5","50.000","0.000","50.000","Door-to-Door","Air India","Dubai","1","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Xianyang Apt(CNXNT)","Xianyang Apt(CNXNT)","Xianyang Apt(CNXNT)",4580,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4580,"Air Import","","International","Loose","100","500.000","0.004","500.000","Door-to-Door","Qatar Airways ","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Guanghua(CNLHK)","Guanghua(CNLHK)","Guanghua(CNLHK)",4580,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4580,"Sea Export","","International","FCL","4","10.000","32.000","32000000.000","Door-to-Door","AeroAqua Int. Freight Forwarders","Dubai","1","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Chongqing(CNCKG)","Chongqing(CNCKG)","Chongqing(CNCKG)",4580,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4581,"CCL Sea Import","","International","FCL","0","10000.000","0.000","10000.000","","","","","","","","","","",4581,"ABHI'S TRADING CO. PVT LTD","Chennai","Batman",NULL
4582,"Air Export","","International","Loose","5","50.000","0.000","50.000","Door-to-Door","Air India","Dubai","1","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Xianyang Apt(CNXNT)","Xianyang Apt(CNXNT)","Xianyang Apt(CNXNT)",4582,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4582,"Air Import","","International","Loose","100","500.000","0.004","500.000","Door-to-Door","Qatar Airways ","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Guanghua(CNLHK)","Guanghua(CNLHK)","Guanghua(CNLHK)",4582,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4582,"Sea Export","","International","FCL","4","10.000","32.000","32000000.000","Door-to-Door","AeroAqua Int. Freight Forwarders","Dubai","1","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Chongqing(CNCKG)","Chongqing(CNCKG)","Chongqing(CNCKG)",4582,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4583,"Air Export","","International","Loose","5","50.000","0.000","50.000","Port-to-Port","Air India","Dubai","1","","Delhi(INDEL)","Delhi(INDEL)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)",4583,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4583,"Air Export","","International","Loose","5","50.000","0.000","50.000","Port-to-Port","Air Aisa Cargo","Dubai","1","","Delhi(INDEL)","Delhi(INDEL)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)",4583,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4583,"Air Export","","International","Loose","5","50.000","0.000","50.000","Door-to-Door","Air China Limited ","Dubai","1","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)",4583,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
4584,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","AIR ASIA","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Los Angeles(USLAX)","Los Angeles(USLAX)","Los Angeles(USLAX)",4584,"Kalki Logistics","Mumbai","Sanjay Shukla",NULL
4585,"Sea Export","","International","FCL","50","10.000","0.000","10.000","Door-to-Door","","","","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)","Abu Dhabi(AEAUH)",4585,"ABHI'S TRADING CO. PVT LTD","Chennai","Batman",NULL
4586,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Hapag-Lloyd","","","","Mundra(INMUN)","Mundra(INMUN)","New York(USNYC)","New York(USNYC)","",4586,"HARDESH PRIVATE LIMITED","Delhi","Naveen Kumar",NULL
4587,"CCL Sea Export","","International","FCL","1","1500.000","0.000","1500.000","","","","","","","","","","",4587,"Test (BALIRAM)","Mumbai","Baliram Yadav",NULL
4588,"CCL Sea Export","","International","FCL","100","1000.000","0.000","1000.000","","","","","","","","","","",4588,"Sahil Exp Pvt Ltd","Mumbai","SAHIL",NULL
4589,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Antillean Marine Shipping Corporation","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",4589,"Aarti India Ltd.","Delhi","Aarti Parmar",NULL
4590,"Sea Export","","International","FCL","0","150.000","4522.000","45221000000.000","Door-to-Door","","","","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)","San Diego(USSAN)","San Diego(USSAN)","San Diego(USSAN)",4590,"Wayne Internationals.","Chennai","Ganesh Kumar",NULL
4591,"Air Export","","International","Loose","0","20.000","36.000","6000.000","Port-to-Port","","","","Parekh Imperial Logistics Llp(12671)","Parekh Imperial Logistics Llp(12671)","Allahabad(INIXD)","Abu Musa(AEAMU)","Abu Musa(AEAMU)","Abu Musa(AEAMU)",4591,"10181961 MONITOBA LTD","Delhi","Ruchika",NULL
4592,"CCL Air Import","","International","Loose","0","0.000","0.000","0.000","","","","","","","","","","",4592,"Kundan India Pvt Limited","Delhi","Kundan Singh",NULL
4593,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Stark Industries Pvt. Ltd.","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",4593,"Simba Private Limited","Mumbai","PRASANNA SHEJWAL",NULL
4593,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Stark Industries Pvt. Ltd.","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",4593,"Simba Private Limited","Mumbai","PRASANNA SHEJWAL",NULL
4594,"Air Export","","International","Loose","0","1000.000","0.000","1000.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",4594,"Zyxel Technology India Pvt. Ltd.","Delhi","Yash Gambhir",NULL
4595,"Air Export","","International","Loose","0","1000.000","0.000","1000.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",4595,"Zyxel Technology India Pvt. Ltd.","Delhi","Yash Gambhir",NULL
4596,"Air Export","","International","Loose","0","1000.000","0.000","1000.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",4596,"1FORTUNE SHIPPING PVT LTD - test","Delhi","Hardesh",NULL
4597,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Jebel Ali(AEAEJ)","Jebel Ali(AEAEJ)","Jebel Ali(AEAEJ)",4597,"1FORTUNE SHIPPING PVT LTD - test","Mumbai","Rahul Vish",NULL
4598,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","","","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Jebel Ali(AEAEJ)","Jebel Ali(AEAEJ)","Jebel Ali(AEAEJ)",4598,"1FORTUNE SHIPPING PVT LTD - test","Mumbai","Rahul Vish",NULL
4599,"Sea Export","","International","FCL","0","5000.000","0.000","0.000","Port-to-Port","Cosco Container Lines","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",4599,"24-25 MANUFACTURING","Manila","Ivan Kylle",NULL
4600,"Air Import","","International","Loose","0","10.000","0.000","10.000","Port-to-Port","Air India","Dubai","10","","Delhi(INDEL)","Delhi(INDEL)","Lianyungang(CNLYG)","Lianyungang(CNLYG)","Lianyungang(CNLYG)",4600,"3H GLOBAL LOGISTICS SOLUTIONS","Delhi","Karan Gupta",NULL
4601,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4601,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","sahil gupta",NULL
4602,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4602,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","sahil gupta",NULL
4603,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4603,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","sahil gupta",NULL
4604,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",4604,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","sahil gupta",NULL
4605,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Cosco Container Lines","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",4605,"24-25 MANUFACTURING","Manila","Ivan Kylle",NULL
4605,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Cosco Container Lines","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",4605,"24-25 MANUFACTURING","Manila","Ivan Kylle",NULL
4606,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4606,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","Ruchika",NULL
4606,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","Abhi Air","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4606,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","Ruchika",NULL
4607,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4607,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","sahil gupta",NULL
4608,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4608,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","sahil gupta",NULL
4609,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",4609,"24-25 MANUFACTURING","Manila","Ivan Kylle",NULL
4609,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Cosco Container Lines","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",4609,"24-25 MANUFACTURING","Manila","Ivan Kylle",NULL
4610,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",4610,"4S JINAL PRODUCTS PRIVATE LIMITED - TEST232132","Delhi","sahil gupta",NULL
4611,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Maersk","","","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)",4611,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","Angelica Tumbaga",NULL
4611,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","A M I International","","","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)",4611,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","Angelica Tumbaga",NULL
4612,"Sea Export","","International","LCL","0","0.000","0.000","0.000","Door-to-Door","Maersk","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",4612,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","anj",NULL
4613,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Maersk","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",4613,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","Angelica Tumbaga",NULL
4613,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","ALL CARGO LOGISTICS","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",4613,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","Angelica Tumbaga",NULL
4613,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","Cosco Container Lines","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",4613,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","Angelica Tumbaga",NULL
4614,"Air Export","","International","Loose","8","20.000","0.023","20.000","Door-to-Door","Air India","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",4614,"Allanasons Pvt. Ltd","Mumbai","sachin",NULL
4615,"Sea Import","","International","FCL","0","35000.000","75.000","75000000.000","Door-to-Door","Maersk SeaLand","","7","Qingdao(CNTAO)","Qingdao(CNTAO)","Qingdao(CNTAO)","Manila South Harbour(PHMNS)","Manila South Harbour(PHMNS)","Bacoor(PHBAC)",4615,"MULTIFLEX HOUSEHOLD DISTRIBUTION","Manila","Lother Real",NULL
4616,"Sea Import","","International","FCL","0","35000.000","75.000","75000000.000","Door-to-Door","Maersk SeaLand","","7","Qingdao(CNTAO)","Qingdao(CNTAO)","Qingdao(CNTAO)","Manila South Harbour(PHMNS)","Manila South Harbour(PHMNS)","Bacoor(PHBAC)",4616,"MULTIFLEX HOUSEHOLD DISTRIBUTION","Manila","Lother Real",NULL
4617,"Sea Import","","International","FCL","0","35000.000","75.000","75000000.000","Door-to-Door","Maersk SeaLand","","7","Qingdao(CNTAO)","Qingdao(CNTAO)","Qingdao(CNTAO)","Manila South Harbour(PHMNS)","Manila South Harbour(PHMNS)","Bacoor(PHBAC)",4617,"MULTIFLEX HOUSEHOLD DISTRIBUTION","Manila","LUTS",NULL
4618,"Sea Import","","International","FCL","0","35000.000","75.000","75000000.000","Door-to-Door","Maersk SeaLand","","7","Qingdao(CNTAO)","Qingdao(CNTAO)","Qingdao(CNTAO)","Manila South Harbour(PHMNS)","Manila South Harbour(PHMNS)","Bacoor(PHBAC)",4618,"MULTIFLEX HOUSEHOLD DISTRIBUTION","Manila","LUTS",NULL
4619,"Sea Import","","International","FCL","0","35000.000","75.000","75000000.000","Door-to-Door","Maersk SeaLand","","7","Qingdao(CNTAO)","Qingdao(CNTAO)","Qingdao(CNTAO)","Manila South Harbour(PHMNS)","Manila South Harbour(PHMNS)","Bacoor(PHBAC)",4619,"MULTIFLEX HOUSEHOLD DISTRIBUTION","Manila","LUTS",NULL
4620,"Sea Import","","International","FCL","0","35000.000","75.000","75000000.000","Door-to-Door","Maersk SeaLand","","7","Qingdao(CNTAO)","Qingdao(CNTAO)","Qingdao(CNTAO)","Manila South Harbour(PHMNS)","Manila South Harbour(PHMNS)","Bacoor(PHBAC)",4620,"MULTIFLEX HOUSEHOLD DISTRIBUTION","Manila","LUTS",NULL
4621,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Garhi Harsaru(INGHR)","Garhi Harsaru(INGHR)","Pipavav (Victor) Port(INPAV)","Boston(USBOS)","Boston(USBOS)","Boston(USBOS)",4621,"HARDESH PRIVATE LIMITED","Delhi","Hardesh",NULL
4622,"Sea Export","","International","FCL","100","1000.000","0.000","1000.000","Door-to-Door","Maersk","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Los Angeles(USLAX)","Los Angeles(USLAX)","Los Angeles(USLAX)",4622,"Kalki Logistics","Mumbai","Sanjay Shukla","TEST-USER"
4623,"Air Export","","International","Loose","10","1000.000","0.000","1000.000","Door-to-Door","Emirates","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Los Angeles(USLAX)","Los Angeles(USLAX)","Los Angeles(USLAX)",4623,"Kalki Logistics","Mumbai","Sanjay Shukla","TEST-USER"
